designStorm,loadingRatio,depth,probabilityOfFailure,reliability
1.4,0,18,0,1.000000000
1.5,0,18,0,1.000000000
1.6,0,18,0,1.000000000
1.7,0,18,0,1.000000000
1.8,0,18,0,1.000000000
1.9,0,18,0,1.000000000
2,0,18,0,1.000000000
2.1,0,18,0,1.000000000
2.2,0,18,0,1.000000000
2.3,0,18,0,1.000000000
2.4,0,18,0,1.000000000
2.5,0,18,0,1.000000000
2.6,0,18,0,1.000000000
2.7,0,18,0,1.000000000
2.8,0,18,0,1.000000000
2.9,0,18,0,1.000000000
3,0,18,0,1.000000000
3.1,0,18,0,1.000000000
3.2,0,18,0,1.000000000
3.3,0,18,0,1.000000000
3.4,0,18,0,1.000000000
3.5,0,18,0,1.000000000
3.6,0,18,0,1.000000000
3.7,0,18,0,1.000000000
3.8,0,18,0,1.000000000
3.9,0,18,0,1.000000000
4,0,18,0,1.000000000
4.1,0,18,0,1.000000000
4.2,0,18,0,1.000000000
4.3,0,18,0,1.000000000
4.4,0,18,0,1.000000000
4.5,0,18,0,1.000000000
4.6,0,18,0,1.000000000
4.7,0,18,0,1.000000000
4.8,0,18,0,1.000000000
4.9,0,18,0,1.000000000
5,0,18,0,1.000000000
0.1,0,24,0,1.000000000
0.2,0,24,0,1.000000000
0.3,0,24,0,1.000000000
0.4,0,24,0,1.000000000
0.5,0,24,0,1.000000000
0.6,0,24,0,1.000000000
0.7,0,24,0,1.000000000
0.8,0,24,0,1.000000000
0.9,0,24,0,1.000000000
1,0,24,0,1.000000000
1.1,0,24,0,1.000000000
1.2,0,24,0,1.000000000
1.3,0,24,0,1.000000000
1.4,0,24,0,1.000000000
1.5,0,24,0,1.000000000
1.6,0,24,0,1.000000000
1.7,0,24,0,1.000000000
1.8,0,24,0,1.000000000
1.9,0,24,0,1.000000000
2,0,24,0,1.000000000
2.1,0,24,0,1.000000000
2.2,0,24,0,1.000000000
2.3,0,24,0,1.000000000
2.4,0,24,0,1.000000000
2.5,0,24,0,1.000000000
2.6,0,24,0,1.000000000
2.7,0,24,0,1.000000000
2.8,0,24,0,1.000000000
2.9,0,24,0,1.000000000
3,0,24,0,1.000000000
3.1,0,24,0,1.000000000
3.2,0,24,0,1.000000000
3.3,0,24,0,1.000000000
3.4,0,24,0,1.000000000
3.5,0,24,0,1.000000000
3.6,0,24,0,1.000000000
3.7,0,24,0,1.000000000
3.8,0,24,0,1.000000000
3.9,0,24,0,1.000000000
4,0,24,0,1.000000000
4.1,0,24,0,1.000000000
4.2,0,24,0,1.000000000
4.3,0,24,0,1.000000000
4.4,0,24,0,1.000000000
4.5,0,24,0,1.000000000
4.6,0,24,0,1.000000000
4.7,0,24,0,1.000000000
4.8,0,24,0,1.000000000
4.9,0,24,0,1.000000000
5,0,24,0,1.000000000
0.1,0,30,0,1.000000000
0.2,0,30,0,1.000000000
0.3,0,30,0,1.000000000
0.4,0,30,0,1.000000000
0.5,0,30,0,1.000000000
0.6,0,30,0,1.000000000
0.7,0,30,0,1.000000000
0.8,0,30,0,1.000000000
0.9,0,30,0,1.000000000
1,0,30,0,1.000000000
1.1,0,30,0,1.000000000
1.2,0,30,0,1.000000000
1.3,0,30,0,1.000000000
1.4,0,30,0,1.000000000
1.5,0,30,0,1.000000000
1.6,0,30,0,1.000000000
1.7,0,30,0,1.000000000
1.8,0,30,0,1.000000000
1.9,0,30,0,1.000000000
2,0,30,0,1.000000000
2.1,0,30,0,1.000000000
2.2,0,30,0,1.000000000
2.3,0,30,0,1.000000000
2.4,0,30,0,1.000000000
2.5,0,30,0,1.000000000
2.6,0,30,0,1.000000000
2.7,0,30,0,1.000000000
2.8,0,30,0,1.000000000
2.9,0,30,0,1.000000000
3,0,30,0,1.000000000
3.1,0,30,0,1.000000000
3.2,0,30,0,1.000000000
3.3,0,30,0,1.000000000
3.4,0,30,0,1.000000000
3.5,0,30,0,1.000000000
3.6,0,30,0,1.000000000
3.7,0,30,0,1.000000000
3.8,0,30,0,1.000000000
3.9,0,30,0,1.000000000
4,0,30,0,1.000000000
4.1,0,30,0,1.000000000
4.2,0,30,0,1.000000000
4.3,0,30,0,1.000000000
4.4,0,30,0,1.000000000
4.5,0,30,0,1.000000000
4.6,0,30,0,1.000000000
4.7,0,30,0,1.000000000
4.8,0,30,0,1.000000000
4.9,0,30,0,1.000000000
5,0,30,0,1.000000000
0.1,1,12,0,1.000000000
0.2,1,12,0,1.000000000
0.3,1,12,0,1.000000000
0.4,1,12,0,1.000000000
0.5,1,12,0,1.000000000
0.6,1,12,0,1.000000000
0.7,1,12,0,1.000000000
0.8,1,12,0,1.000000000
0.9,1,12,0,1.000000000
1,1,12,0,1.000000000
1.1,1,12,0,1.000000000
1.2,1,12,0,1.000000000
1.3,1,12,0,1.000000000
1.4,1,12,0,1.000000000
1.5,1,12,0.0001,1.000000000
1.6,1,12,0.0001,1.000000000
1.7,1,12,0.0001,1.000000000
1.8,1,12,0.0007,0.999000000
1.9,1,12,0.0019,0.998000000
2,1,12,0.0028,0.997000000
2.1,1,12,0.0036,0.996000000
2.2,1,12,0.0067,0.993000000
2.3,1,12,0.0095,0.991000000
2.4,1,12,0.0121,0.988000000
2.5,1,12,0.0144,0.986000000
2.6,1,12,0.0203,0.980000000
2.7,1,12,0.0258,0.974000000
2.8,1,12,0.0308,0.969000000
2.9,1,12,0.03,0.970000000
3,1,12,0.043227991,0.957000000
3.1,1,12,0.048877486,0.951000000
3.2,1,12,0.059699129,0.940000000
3.3,1,12,0.068377635,0.932000000
3.4,1,12,0.069356638,0.931000000
3.5,1,12,0.081290038,0.919000000
3.6,1,12,0.094580511,0.905000000
3.7,1,12,0.100027785,0.900000000
3.8,1,12,0.113527343,0.886000000
3.9,1,12,0.118020729,0.882000000
4,1,12,0.132018209,0.868000000
4.1,1,12,0.151515152,0.848000000
4.2,1,12,0.150110375,0.850000000
4.3,1,12,0.174302264,0.826000000
4.4,1,12,0.181415929,0.819000000
4.5,1,12,0.192951016,0.807000000
4.6,1,12,0.212222968,0.788000000
4.7,1,12,0.220806794,0.779000000
4.8,1,12,0.227540501,0.772000000
4.9,1,12,0.23292868,0.767000000
5,1,12,0.248760331,0.751000000
0.1,1,18,0,1.000000000
0.2,1,18,0,1.000000000
0.3,1,18,0,1.000000000
0.4,1,18,0,1.000000000
0.5,1,18,0,1.000000000
0.6,1,18,0,1.000000000
0.7,1,18,0,1.000000000
0.8,1,18,0,1.000000000
0.9,1,18,0,1.000000000
1,1,18,0,1.000000000
1.1,1,18,0,1.000000000
1.2,1,18,0,1.000000000
1.3,1,18,0,1.000000000
1.4,1,18,0,1.000000000
1.5,1,18,0,1.000000000
1.6,1,18,0,1.000000000
1.7,1,18,0,1.000000000
1.8,1,18,0,1.000000000
1.9,1,18,0,1.000000000
2,1,18,0,1.000000000
2.1,1,18,0,1.000000000
2.2,1,18,0.0003,1.000000000
2.3,1,18,0.0003,1.000000000
2.4,1,18,0.0008,0.999000000
2.5,1,18,0.001,0.999000000
2.6,1,18,0.0013,0.999000000
2.7,1,18,0.0026,0.997000000
2.8,1,18,0.0037,0.996000000
2.9,1,18,0.0048,0.995000000
3,1,18,0.0076,0.992000000
3.1,1,18,0.01,0.990000000
3.2,1,18,0.0164,0.984000000
3.3,1,18,0.0186,0.981000000
3.4,1,18,0.0222,0.978000000
3.5,1,18,0.0263,0.974000000
3.6,1,18,0.0319,0.968000000
3.7,1,18,0.0425155,0.957000000
3.8,1,18,0.051020408,0.949000000
3.9,1,18,0.063602442,0.936000000
4,1,18,0.066512538,0.933000000
4.1,1,18,0.068920916,0.931000000
4.2,1,18,0.076320132,0.924000000
4.3,1,18,0.099230346,0.901000000
4.4,1,18,0.097076964,0.903000000
4.5,1,18,0.112841704,0.887000000
4.6,1,18,0.12133747,0.879000000
4.7,1,18,0.121128699,0.879000000
4.8,1,18,0.153671804,0.846000000
4.9,1,18,0.153950954,0.846000000
5,1,18,0.170869789,0.829000000
0.1,1,24,0,1.000000000
0.2,1,24,0,1.000000000
0.3,1,24,0,1.000000000
0.4,1,24,0,1.000000000
0.5,1,24,0,1.000000000
0.6,1,24,0,1.000000000
0.7,1,24,0,1.000000000
0.8,1,24,0,1.000000000
0.9,1,24,0,1.000000000
1,1,24,0,1.000000000
1.1,1,24,0,1.000000000
1.2,1,24,0,1.000000000
1.3,1,24,0,1.000000000
1.4,1,24,0,1.000000000
1.5,1,24,0,1.000000000
1.6,1,24,0,1.000000000
1.7,1,24,0,1.000000000
1.8,1,24,0,1.000000000
1.9,1,24,0,1.000000000
2,1,24,0,1.000000000
2.1,1,24,0,1.000000000
2.2,1,24,0,1.000000000
2.3,1,24,0,1.000000000
2.4,1,24,0,1.000000000
2.5,1,24,0,1.000000000
2.6,1,24,0,1.000000000
2.7,1,24,0,1.000000000
2.8,1,24,0,1.000000000
2.9,1,24,0,1.000000000
3,1,24,0,1.000000000
3.1,1,24,0,1.000000000
3.2,1,24,0,1.000000000
3.3,1,24,0,1.000000000
3.4,1,24,0,1.000000000
3.5,1,24,0.0037,0.996000000
3.6,1,24,0.0054,0.995000000
3.7,1,24,0.0085,0.992000000
3.8,1,24,0.0098,0.990000000
3.9,1,24,0.0128,0.987000000
4,1,24,0.0164,0.984000000
4.1,1,24,0.0207,0.979000000
4.2,1,24,0.0254,0.975000000
4.3,1,24,0.0305,0.970000000
4.4,1,24,0.038947901,0.961000000
4.5,1,24,0.0471314,0.953000000
4.6,1,24,0.055842813,0.944000000
4.7,1,24,0.056833559,0.943000000
4.8,1,24,0.070069693,0.930000000
4.9,1,24,0.076636288,0.923000000
5,1,24,0.090277778,0.910000000
0.1,1,30,0,1.000000000
0.2,1,30,0,1.000000000
0.3,1,30,0,1.000000000
0.4,1,30,0,1.000000000
0.5,1,30,0,1.000000000
0.6,1,30,0,1.000000000
0.7,1,30,0,1.000000000
0.8,1,30,0,1.000000000
0.9,1,30,0,1.000000000
1,1,30,0,1.000000000
1.1,1,30,0,1.000000000
1.2,1,30,0,1.000000000
1.3,1,30,0,1.000000000
1.4,1,30,0,1.000000000
1.5,1,30,0,1.000000000
1.6,1,30,0,1.000000000
1.7,1,30,0,1.000000000
1.8,1,30,0,1.000000000
1.9,1,30,0,1.000000000
2,1,30,0,1.000000000
2.1,1,30,0,1.000000000
2.2,1,30,0,1.000000000
2.3,1,30,0,1.000000000
2.4,1,30,0,1.000000000
2.5,1,30,0,1.000000000
2.6,1,30,0,1.000000000
2.7,1,30,0,1.000000000
2.8,1,30,0,1.000000000
2.9,1,30,0,1.000000000
3,1,30,0,1.000000000
3.1,1,30,0,1.000000000
3.2,1,30,0,1.000000000
3.3,1,30,0,1.000000000
3.4,1,30,0,1.000000000
3.5,1,30,0,1.000000000
3.6,1,30,0,1.000000000
3.7,1,30,0,1.000000000
3.8,1,30,0,1.000000000
3.9,1,30,0,1.000000000
4,1,30,0,1.000000000
4.1,1,30,0.0019,0.998000000
4.2,1,30,0.0036,0.996000000
4.3,1,30,0.0046,0.995000000
4.4,1,30,0.0089,0.991000000
4.5,1,30,0.0112,0.989000000
4.6,1,30,0.0142,0.986000000
4.7,1,30,0.0179,0.982000000
4.8,1,30,0.0224,0.978000000
4.9,1,30,0.0271,0.973000000
5,1,30,0.0312,0.969000000
